Gene.name	P12955_161	P12955_162	P12955_169	P12955_170	P12955_177	P12955_178	P12955_185	P12955_186
OTOF	0.0298196	0	0.0419393	0.0192476	0	0	0	0.0321264
OTOG	0	0	0	0	0	0	0	0
OTOGL	0	0	0	0	0	0	0	0
OTOL1	0	0	0	0	0	0	0	0
OTOP1	0	0	0	0	0	0	0	0
OTOP2	0	0	0	0	0	0	0	0
OTOP3	0	0	0	0	0	0	0	0
OTOR	0	0	0	0	0	0	0	0
OTOS	0	0.288414	0	0	0	0	0	0
OTP	0	0	0	0.0506562	0	0	0	0
OTUB1	82.689495	69.812704	76.611322	71.600722	80.85724	67.57124	71.980728	67.312054
OTUB2	1.27686	2.32042	2.2395	2.16238	1.60755	1.59629	1.39481	2.384285
OTUD1	1.84491	2.29346	1.37519	1.96542	2.02622	1.74732	1.24083	2.32515
OTUD3	3.48031	3.93041	3.85117	4.27034	4.37291	3.83583	3.92935	3.36372
OTUD4	12.6966	12.94415	15.46002	13.017244	13.18065	15.153115	14.152595	15.228426
OTUD5	35.8647100752398	34.11718	34.33048	35.501577	33.930277	32.7999	30.909529	31.92748
OTUD6A	0	0	0	0	0.564826	0.217172	0	0
OTUD6B	12.165356	8.380773729	8.948085	9.361578	7.922124	8.630818225311	10.67872	11.22705
OTUD7A	1.81083	1.0790331	2.1072616	2.2259329	3.74675	2.16023	2.4327667	0.2962309
OTUD7B	9.74518	8.75547	9.68787	8.05896	9.89728	6.50868	6.82083	7.58969
OTULIN	8.48562	8.3321	9.00145	6.2253	7.82097	6.43772	5.82499	7.11672
OTULINL	0.40056	0.423085	0.138027	0.272435	0.135583	0.32774	0.295351	0.352393
OTX1	3.52833	4.50728	3.6177600154013	3.44228	4.49438000703435	4.17515	3.45189	4.09607
OTX2	0	0	0	0	0	0	0	0
OVCA2	12.8813	15.6162	14.6507	18.2627	15.0063	17.4275	20.7616	13.0454
OVCH1	0	0	0	0	0	0	0	0
OVCH2	0.0795408	0	0	0	0	0	0	0
OVGP1	1.60359	2.31736	1.54818	2.28824	1.71124	1.06539	1.35599	2.45682
OVOL1	0	0	0	0.0563774	0.081388	0.112319	0.160489	0
OVOL2	0.20272	0	0	0	0	0	0	0
OVOL3	0	0	0	0.373113	0	0	0	0
OXA1L	254.145148	231.998746856	245.1932	241.852445	233.8475	239.61897	251.034393	237.995484
OXCT1	0.0985529	0.128839	0	0	0	0.128932	0.1021394	0.0975734
OXCT2	0.522495	1.14122	0.872762	1.21958	1.28585	0.785468	1.08703	0.593209
OXER1	4.50725	3.52193	4.58997	3.08678	4.7043	3.83796	4.63329	2.7465
OXGR1	0	0	0	0	0	0	0	0
OXLD1	9.17819	8.80891	7.04791	10.4623	3.08921	9.32267	11.06674	4.51442
OXNAD1	6.21066200614644	6.0530970141103	9.429118	5.450706	7.737738	6.708359	7.28455500221861	7.698752
OXR1	13.531866038947	13.776308	13.836998068	15.74826	13.78679	13.9973379	12.949451	14.449206
OXSM	8.91285	10.618662	13.89943	11.41081	8.8309	8.488702	8.556342	8.62544
OXSR1	19.7699	20.172807	19.0627	19.189656	18.1668	18.4144	17.7506	20.3969
OXT	0	0	0	0	0	0	0	0
OXTR	0.0652817	0.221728	0.337307	0.0842875	0.220892	0.190858	0.523096	0.34168
P2RX1	0.273073	0.0823397	0.188324	0.0353	0.277476	0.0637746	0.0503361	0.0961086
P2RX2	0	0	0	0.068848	0	0	0	0
P2RX3	0	0	0	0	0	0	0.0774041	0.105821
P2RX4	2.366168	2.40667	1.08766	1.51137216867	5.43061	3.999959	4.242061	3.440871
P2RX5	1.973543	2.205802	2.575228	2.267982	2.375026	3.157482	5.015947	2.703212
P2RX6	0	0.0588749	0	0.162813	0	0	0.0772602	0
P2RX7	0.220482	0.061086	0	0.0256475	0.0473021	0.0354566	0.0331488	0
P2RY1	0	0	0	0	0	0	0	0
P2RY10	0	0	0	0	0	0	0	0
P2RY11	2.70432	2.92923	2.67429	2.64414	2.6049	2.29759	1.80362	1.62986
P2RY12	0	0	0	0	0	0	0	0
P2RY13	0	0	0	0	0	0	0	0
P2RY14	0	0	0	0	0	0.101063	0	0
P2RY2	1.410658	1.621276	1.814504	1.542272	1.57974	1.003523	1.870014	0.946446
P2RY4	0.492048	0.369994	0.113351	0.382564	0.50099	0.687473	0.90695	0.259884
P2RY6	0.259896	0.71445370126581	0.336121	0.457162800915426	0.1052300027665	0.296356	1.0362453	0.05465780160957
P2RY8	3.87636	4.90677	4.88066	3.81982	4.48746	4.41273	5.01445	3.1408
P3H1	23.75519	26.727076	25.46134	22.426813	26.270264	21.11923	20.807826	19.107471
P3H2	0.0601597	0.118048	0.0567016	0.0421161	0	0.125721	0.0909274	0.0960203
P3H3	5.3773	6.50595	2.77409	4.50475	13.6259	5.98713	6.93897	2.12792
P3H4	30.28338	36.895057	29.09478	31.08581	27.54607	28.469358	25.6641	24.60708
P4HA1	75.26634	85.190137	85.17292	86.64565	70.91263	82.44310929	69.083605	82.25239
P4HA2	34.846348	26.328261	29.901998	27.875709	28.231008	25.183982	25.45371	30.602722
P4HA3	0	0	0	0	0	0	0	0
P4HB	802.056715	659.467877	764.6666	726.16507	764.6896	814.69845	644.153154	651.9321732
P4HTM	0	0	0	0	0	0	0	0
PA2G4	259.368491	265.718222	269.476693	245.120367	272.843633	249.28991	332.555129	277.699291
PAAF1	26.328021	27.885581	22.220278	23.117221	23.766494	22.653297	26.720631	27.107077
PABPC1	656.846398	657.55227	667.61722	661.318661	684.947293807	699.52475216	581.61823	546.314760029433
PABPC1L	39.08624	43.229857	42.17038	43.631639	39.108041	33.886813	34.021681	35.3122600009069
PABPC1L2A	0.0670746	0	0.154285	0	0	0.0795438	0	0.0591176
PABPC1L2B	0	0	0	0	0	0	0	0
PABPC3	0	0	0	0	0	0.0502609	0	0
PABPC4	99.97524	72.39568	86.976022	79.4106	95.31541	84.996186	88.79554	79.259380011329
PABPC4L	0	0	0	0	0	0	0	0
PABPC5	0	0	0	0	0	0	0	0
PABPN1	208.16	257.3572	266.4302	243.27609	244.37749	226.1745	247.6793	232.64407
PABPN1L	0	0	0	0	0	0	0	0
PACRG	0.210941	0	0	0.486045	0	0	0	0
PACRGL	6.525189	7.74265936	11.344335	7.51891997292	11.7276900555711	7.5871572689305	10.053055	9.363409
PACS1	26.6521	22.97736	26.7003	23.951106	31.56256	24.86145	23.936857	20.838276
PACS2	20.345246	14.67446	18.63548	14.015908	16.06848	12.173147	16.237725	12.323032
PACSIN1	0.0674692	0.02545998117499	0.038736100537143	0	0	0	0	0.05935130325453
PACSIN2	77.022122	63.42965	76.599713	59.764036	73.771633	58.96101	77.92035	62.745889
PACSIN3	57.824149	52.676515	64.83373906409	60.22570506	53.5661	57.25396	68.03789	52.8038190022639
PADI1	0	0	0	0	0	0	0	0
PADI2	0	0	0	0	0	0	0	0
PADI3	0	0	0	0	0	0	0	0
PADI4	0.804217	0	0	0.0213725	0.189619	0	0	0
PADI6	0	0	0	0.0402014	0	0	0	0
PAEP	0.626169	2.632927	1.278931	2.368461	4.384637	3.161145	2.4256	4.452906
PAF1	44.362	44.0566	48.0604	41.7599	40.7465	46.21378	45.562738	43.244791
PAFAH1B1	19.85609	28.4629	18.914724	22.98141	25.0877	23.92425	25.42083	23.71196
PAFAH1B2	41.1653	42.463297	40.55798863	42.379651	38.7545	40.966987	40.891111	44.563155
PAFAH1B3	45.00669	43.965618	45.22275	52.857656	64.99928	42.06513	55.447	41.79734
PAFAH2	6.46207	7.763693	6.36275	6.3502	8.42362	7.58892	7.03302	7.121074
PAG1	0	0.0715603	0.0312368	0.0615982	0	0.0150642	0.0662513	0.0567525
PAGE1	1.52026	0.45221	0.707636	0.996172	1.04176	0.349306	1.68155	0.268093
PAGE2	0	0.824505	0	0	0	0	0	0
PAGE2B	0	0	0	0	0	0	0	0.494054
PAGE3	0	0	0	0	0	0	0	0
PAGE4	0.500016	0.367328	0	0.989291	0	0	0.460345	0.422813
PAGE5	0	0	0	0	0	0	0	0
PAGR1	48.2981	44.8849	51.1968	44.8809	44.7844	40.6674	47.8133	41.0926
PAH	135.27633	114.24907	111.95489	123.3669	102.654298	119.85701	112.81748	125.9539
PAICS	222.2051	234.76452	238.58129	214.85749	240.05077	219.37868	246.56462	248.31196
PAIP1	86.000086	102.601224	101.873146	91.919449	96.0655	97.349682	106.380101	103.427587
PAIP2	77.552121	87.427931	77.062387	82.362483	72.33298	84.118861	81.400425	86.046773
PAIP2B	0.0669694	0.0168588	0.159371	0.0864176	0.0377493	0	0.0791857	0.0785406
PAK1	1.59082	0.5913248	0.441865	0.8044685	0	0.9033880765132	1.054052	1.7866010737665
PAK1IP1	16.185	18.0754	18.7296	16.9107	19.534	18.3615	22.2169	18.7302
PAK2	63.9757	63.67096	65.9379	64.60099	60.28587	67.71919	59.04391	64.66517
PAK3	0.0932607	0	0.0217352	0	0	0.036943	0.0143912	0.0137665
PAK4	38.533127	42.702979	40.743621	40.859244	57.79807929993	50.662569	34.492546	34.408509
PAK5	0	0	0	0.040802	0	0	0	0
PAK6	0	0	0	0.52819499322519	0.6975421	0.0867903	0.0342061	0.0655703
PALB2	21.58726314	23.47942751154	20.98970114043	20.802999626	26.4397300065494	26.62245	23.7808200200174	25.5667622783
PALD1	0.904871	0.612369	0.752314	0.543826	0.633432	0.693367	0.57518	0.49406
PALLD	4.81893	4.68748179	4.0554	5.0957284	2.42122	4.112906	3.3069633	2.779706
PALM	7.129767	10.7720401754516	8.77112	7.9226100144005	9.09557	6.827339	7.57428068602	6.54352
PALM2	0.8138579	0.6578767	0.0364385	0.0969417	1.106753	0.2155362	0.3584245	0.1071562
PALM2-AKAP2	0.288297	1.75241e-09	0	0.564011	0.46963813066	0	0.538852	0.160815
PALM3	4.34967	3.29407	3.901769	3.04236	2.91883	2.30408	2.51036	2.33208
PALMD	11.44188	11.75697	11.658854	14.062963	11.09971	12.7687269	11.96846	16.04077
PAM	27.897932	32.5257075	31.659793	30.514779	25.88861	27.354754	24.212479	28.37815
PAM16	13.507863	9.71853	7.94625	12.294455	15.19455587	12.476003	12.577803	2.153784
PAMR1	0	0	0	0.0400904	0	0	0	0
PAN2	2.999841	3.385994	3.187378	4.592355	0.710396	4.368426	4.333366	3.66112
PAN3	6.19641	7.86337	8.63461	7.53021	7.5784	7.7567	5.82162	8.54608
PANK1	15.050678	13.1007	14.766154	12.76716	11.672809	13.012814	10.664024	13.716502
PANK2	32.570017	34.68839	39.89051	34.303871	36.718297	33.52243	36.906691	41.95137
PANK3	20.29488	20.14402182	23.67354	20.7594	25.11393	20.5024	22.16265	22.2199
PANK4	7.15052e-07	1.24893e-05	5.41457e-06	6.62637e-06	1.33805e-05	5.60737	5.11096e-06	1.43445e-05
PANO1	0.469338	0.139757	0.761432	0.244077	0.592628	0.172245	0.42882	0.374953
PANX1	9.81821	10.9628	9.82045	9.80972	10.6948	8.55311	10.5654	10.1797
PANX2	3.34074	2.7825	2.52631	1.91414	2.26515	2.5233700229816	1.37781	1.08051
PANX3	0	0	0	0	0	0	0	0
PAOX	0	0.593307	0	0.0925785	0	0	0	0
PAPLN	0.274892	0.547476	0.215663	0.2791175	0.772994	0.0571238	0.254	0.179912
PAPOLA	95.696107	109.703737	114.362339	107.126825000736	109.913207	115.64549	105.030730031657	108.510709
PAPOLB	0	0	0	0	0	0	0	0
PAPOLG	4.988631	5.604528	3.909683	5.787059	5.069678	6.108732	3.985236	4.139378
PAPPA	0.0377824	0.00951661	0.0722344	0.0406071	0	0.0442439	0.0348246	0
PAPPA2	0.0142804	0.0107898	0	0	0	0.0381257	0	0.0251197
PAPSS1	40.3515	46.9268	42.6339	45.3244	33.7202	39.1435	41.0286	40.7598
PAPSS2	0.111606	0	0.0427252	0.0936884	0.251813	0.0434925	0.0342886	0.0327276
PAQR3	0	0.201707	0.253283	0	0	0.330969	0	0.105937
PAQR4	23.485744	22.486807	23.92473	21.460875	26.492	22.852813	25.82675	22.5061
PAQR5	0.799584	0.9350573	1.547445	0.69178	0.376455	0.61367	1.580028	1.301503
PAQR6	0.7992055236	0.25846	0.339061	0.283537	0.4997685431	0	1.043039	0.753356106
PAQR7	15.595	15.7943	13.8693	14.5725	11.1153	13.2711	11.5975	14.7958
PAQR8	37.3807	23.7001	37.60496	21.671	32.5876	18.02764	30.50909	17.59689
PAQR9	9.1189824	8.9066	7.87471	9.24861	12.725041	11.6736	10.5832876	10.3706315
PARD3	53.44290851955	61.0661437128298	62.715850002189	61.14562070401	61.4204156010638	64.4159598398824	66.2054312244	65.78321
PARD3B	7.738802	8.3441993	8.943692121656	7.7345194275985	5.06509510080706	8.62408289	5.404156527904	5.5720908
PARD6A	6.24632319698	5.37218	5.61964257223	4.37907	5.74992	5.31295	7.32866	5.13887000297619
PARD6B	5.02461	6.05511	4.96717	4.87162	4.59317	5.5312	5.21246	5.3445
PARD6G	4.690749	3.247088	3.835966	3.540959	2.827949	5.05917	3.46013	2.94902
PARG	11.65646	15.06859	15.92099	15.11447	9.4935	16.81852	8.7269	11.07235
PARK7	223.25025	225.662	225.38477	203.34661	233.8629	230.0596	237.32956	230.378458
PARL	34.46244	33.59066	28.1543969	33.684042	41.600847	29.935566	39.30574	34.907870574844
PARM1	0	0.0426284	0	0.0854444	0	0.0660513	0	0.0873213
PARN	21.62493	22.215	20.44793	21.0863	19.96482	22.51431	22.906584	24.71874
PARP1	100.765884	96.4559	104.2205	90.78474	95.46793	96.6322	99.715775	92.92104
PARP10	10.791556	11.5455700025422	11.243023137742	16.372565	8.71005916113	8.5909962014933	7.53428	7.437867
PARP11	3.747545	4.161393	1.588951	3.07299	2.166484619	3.366438	3.37486	6.68434148
PARP12	4.59892	1.33634	1.54314	2.97378	1.63524	1.00737	1.62559	1.660575
PARP14	4.32189	3.84708	5.322056	5.04633	4.74658	4.46773	4.37353	4.24757
PARP15	0.295782	0.627798	0.264337	0.495828	0.867192	0.436762	0.581031	0.473017
PARP16	4.697487	5.30852	6.54138	4.02347	5.23733	3.383262	4.57291	5.41409
PARP2	53.26472	56.182506	49.66901	54.9728	54.471	52.55363	51.9682	49.72393
PARP3	13.17067935	13.217339	17.06338	13.35036	14.24392900344	12.345154	13.01548	10.619457
PARP4	30.7122	32.1024	33.693	33.4194	29.1946	31.6013	29.7289	33.1139
PARP6	0	0.247638	0.418729	0	0	0	0.331252	0
PARP8	0.0375221	0.7845056	0	0.7986005	0	4.4074072221	0.138334	0.110024
PARP9	3.0296856	3.847183320709	4.4344278	3.831257	3.724256	3.633682786	3.922905	4.196698
PARPBP	10.5599570009739	10.138834	8.481518	8.817018	7.061502	4.62044	11.58317227669	10.764877
PARS2	4.26151	3.78586	3.29128	3.37275	4.41823	3.34025	4.04486	3.91788
PARVA	9.034628	10.177951	10.632477	9.02712	9.279163	10.367409	11.466188	9.473902
PARVB	0.2036023	0.2791341	0.3317927	0.106714	0	0.365132	0.1428651	0.161343
PARVG	0	0.0314761	0	0	0	0	0	0
PASD1	0	0	0	0	0	0	0	0
PASK	8.3807	5.45984	9.2591	6.513250526	8.3009270171245	8.79801	7.877763415	4.7587280466368
PATE1	0	0	0	0	0	0	0	0
PATE2	0	0.214433	0.112788	0.182982	0.162259	0	0	0.0828848
PATE3	0	0	0	0	0	0	0	0
PATE4	0	0.0599749	0.0883023	0.303303	0.130099	0.268443	0.0707284	0.224256
PATJ	5.253055	6.932617	5.35787	4.810617	3.32112229	10.52061	4.79155	3.3930493203
PATL1	22.0175	24.5124	24.8396	24.4323	24.6134	27.6327	24.5331	23.1063
PATL2	0.0271914	0.319164	0.503971	0.0533082	0	0	0	0.072479
PATZ1	26.92103	24.99824	24.5847	25.5609241	24.77985	22.08891	24.36491	22.25332
PAWR	33.58869	41.83678	51.1588	31.24833	26.80596	22.29925	26.17715	22.8497
PAX1	0	0	0	0	0.174995	0	0	0
PAX2	0.136502	0.205904	0.104553	0.117578	0	0.0531645	0.0419367	0.0400314
PAX3	0	0	0	0	0	0.10055	0	0
PAX4	0	0	0	0	0	0	0	0
PAX5	0.0161295	0	0.0369896	0.0311976	0	0.0188861	0.0297004	0
PAX6	16.32845186123	16.400799	16.3805125	14.4373006	16.0611930254777	12.4131472030128	16.425857139877	14.59853931
PAX7	0	0	0	0	0	0	0	0
PAX8	3.90735	3.45974	2.166771	1.33099	4.78422	3.08365509	1.82647	2.73589000048784
PAX9	0	0.190087	0	0	0	0	0	0.0588865
PAXBP1	13.10363	13.99734	12.48148	11.073	12.7539	8.80352	11.25986	10.22704
PAXIP1	9.22779	9.389560683168	11.2468	10.91892	12.5859	11.10177	9.71752	13.901064
PAXX	13.5426	14.028	22.1452	13.1002	11.7445	11.7495	17.6406	7.33537
PBDC1	28.23794	28.14563	27.85334	28.09814	30.7256	27.66511	27.3356	32.60856
PBK	40.75704	40.4844	46.1486	35.21165	36.7493	38.05959	47.66347	50.01645
PBLD	5.83438	4.15427	4.585712	3.276446	4.55188463	4.498437	3.681988	3.57162
PBOV1	0	0.0446346	0	0	0	0.0692297	0	0.0525104
PBRM1	15.3057420005635	13.53582	17.0274038621	17.0864740004222	14.910929884295	15.0892546978907	14.8262920938526	15.46180177
PBX1	0.0231524	0.0226051	0	0.0205228	0.0391531	0.127072	0	0.0349634
PBX2	3.21634	6.77616	1.17757	3.27228	11.7815	2.54984	0	5.31421e-08
PBX3	4.57695	5.486667	5.95169	5.81984	6.3967500637752	4.422324	5.13118	6.2880332925
PBX4	0	0	0	0	0	0	0	0
PBXIP1	13.1471	17.58464	14.367400028048	15.693829	12.03984	13.39552	13.63279	13.289473
PC	37.607288	31.29578	35.4022	34.1506	28.973826	32.11294	27.4184900908431	23.81762
PCARE	0	0	0	0	0	0	0	0
PCBD1	236.102	208.651	229.029	210.609	222.684	209.747	222.901	204.312
PCBD2	5.016998	5.91356	6.355814	6.34083	7.952351	6.96897	6.181295	6.431656
PCBP1	395.658	374.067	375.997	380.65	359.404	348.874	353.97	333.231
PCBP2	559.520860049718	519.713400235294	542.483002056	511.753129	519.606463	486.348326	505.633098	472.725765
PCBP3	0	0	0	0	0	0	0	0
PCBP4	44.7424332	33.831308	39.099804	33.428156	45.54759	33.11466736656	43.95295115	29.445938
PCCA	29.549365	28.407957	25.890858	37.810565	26.444001	37.82268	32.575061	43.1998910028948
PCCB	48.786286	51.339635	45.88155	43.987579	46.891048	43.93585	46.596871	45.004939
PCDH1	0.457976	0.137638	0.298156	0	0.100997	0.0150313	0	0.571765
PCDH10	0.0310662	0	0.05632	0	0	0.0191649	0.0150763	0
PCDH11X	0	0	0	0	0	0	0	0
PCDH11Y	0.0309482	0.13455	0.1139199	0.0474246	0.173921	0.0362783	0.0588585	0.0734212
PCDH12	0.0639807	0.0322147	0	0.0412782	0	0	0.0614126	0.056276
PCDH15	0	0	0	0	0	0	0	0.01319335
PCDH17	0	0	0	0.0108885	0	0	0	0
PCDH18	0.226059	0.023179	0	0	0.0519458	0.0359142	0.0283019	0.1992586
PCDH19	0.01752777	0.0529636	0.0603331	0.0452239	0	0	0.0323109	0.01541643
PCDH20	0	0	0	0	0	0	0	0
PCDH7	0	0.1568525	0.0366545	0	0	0	0	0
PCDH8	0	0	0	0	0	0	0.0357437	0
PCDH9	0.0555481	0.04209329	0	0.0627869	0.011746	0.03261118	0.0110592	0.1140268
PCDHA1	0.161947	0.04069480107929	0	0.04410797	0	0	0	0
PCDHA10	0.0670016	0.0548598	0.0523376	0.0960695	0.0376807	0.0391566	0.0420286	0.0813677
PCDHA11	0	0.0319082	0.0485901	0	0	0	0	0
PCDHA12	0	0	0	0	0	0	0	0
PCDHA13	0	0.04619057	0.0704797	0	0	0	0	0
PCDHA2	0	0	0	0	0	0	0	0
PCDHA3	0	0	0.0355045	0	0	0	0	0.0332578
PCDHA4	0.204929	0.151147	0.20881	0.194546	0.14036	0.224296	0.0947431	0.177733
PCDHA5	0.033581	0	0	0.0902718	0.0568161	0.04025165	0	0.0480918
PCDHA6	0	0	0	0.0573574	0	0	0	0
PCDHA7	0.19026	0.447703	0.282815	0.19411	0	0.405865	0.4707723	0.0440496
PCDHA8	0.0564614	0.0851152	0.129807	0.0364975	0.0956281	0.131846	0	0.0496803
PCDHA9	0.0474981	0.0338158	0.026047	0.0549307	0	0.0258136	0	0.0459648
PCDHAC1	0	0	0.0402898	0	0	0	0	0
PCDHAC2	0	0	0	0	0	0	0	0
PCDHB1	0.086897	0.0538621	0.0804166	0.0909659	0.0924059	0.103261	0.128002	0.104929
PCDHB10	0	0.0671743	0.0517109	0.0435407	0	0.104926	0	0
PCDHB11	0.0689075	0.05873224	0.0863704	0.0471925	0	0	0.0657652	0.0322802
PCDHB12	0	0	0.0427605	0.1573059	0.263195	0.0884443	0.0345537	0.136631
PCDHB13	0.270073	0.346168	0.264151	0.34619	0.294292	0.0332648	0.416729	0.241284
PCDHB14	0.386635	0.200321	0.326042	0.3592728	0.2176937	0.186973	0.1760047	0.129752
PCDHB15	0.383248	0.0540089	0.124127	0.0233135	0.246532	0.0416524	0	0.0944923
PCDHB16	1.406129	1.382415	0.748498	0.606351	0.305665	0.618966	0.69379	1.317811
PCDHB2	6.72622	5.276841	5.7653	5.77548	4.489843	4.83348	6.405397	6.33454
PCDHB3	0.179781	0.274888	0.369959	0.0904185	0.146072	0.955401	0.043569	2.1918047
PCDHB4	0	0.11439	0	0.0244209	0	0	0.0475959	0.0347886
PCDHB5	0	0.155896	0	0.0276161	0	0	0	0
PCDHB6	0.113301	0.0430051	0	0.0580681	0.203266	0.0518938	0.0415386	0.0520376
PCDHB7	0.0381573	0.0863731	0.0446514	0.152054	0.0654083	0.0906705	0.0353967	0.134273
PCDHB8	0.182709	0.112258	0.228577	0.265613	0.188647	0.0641393	0.289691	0.111133
PCDHB9	0.0837168	0.5066684	0.0412765	0.696091	0	0	0.6293138	0.173092
PCDHGA1	0.54	0.5860464	0.52656	0.58994900113376	0.3841201	0.456736	0.429992	0.525563
PCDHGA10	0.0964872	0.0483498	0	0.148848	0.286525	0.0892568	0.0298812	0.116967
PCDHGA11	0	0	0	0	0	0	0	0
PCDHGA12	0	0	0	0	0	0	0	0
PCDHGA2	0.107951	0.0901214	0.0359241	0.0807908	0	0.1956634	0.0576777	0.110096
PCDHGA3	0	0	0	0	0	0	0	0
PCDHGA4	0.0547472	0.288887	0.188783	0.0711484	0	0.191787	0.151375	0.192681577
PCDHGA5	0.0540404	0.224522	0.361503	0.222678	0.139266	0.19247	0	0.0750281
PCDHGA6	0.156672	0.118667	0.0935863	0.145978	0.08959274	0.11016	0.0566231	0.179804
PCDHGA7	0	0	0.102176	0	0.0959897	0.130442	0.161178	0.117368
PCDHGA8	0.0585158	0.108459	0.299479	0.2679408	0.36134	0	0.0840694	0.203162
PCDHGA9	0	0.043425016175	0.132469	0	0	0	0	0
PCDHGB1	2.180885	2.40195	1.809778	2.302364	2.414964	2.452284	1.589995	2.93968
PCDHGB2	0.306782	0.175161735	0.328366	0.258514	0.193524	0.1406350642191	0.161386	0.205267
PCDHGB3	0.0608022	0.137454	0	0	0	0	0.168116	0
PCDHGB4	4.01731	3.54569	4.52464	4.63599	3.15683	2.93563	4.29432	2.70737
PCDHGB5	0	0	0.138226	0.0431068	0	0	0	0
PCDHGB6	0.0933647	0.0235441	0.185054	0.140828	0	0.124196	0.172089	0
PCDHGB7	0.105481	0.079950879	0	0.17882	0.0899431409	0.18477733	0.2513	0.335612
PCDHGC3	0.4120483	0.670084	1.003830509	0.4238149	0.369608	1.938346	0.45476	1.933272
PCDHGC4	0	0	0.0611016943547	0.2457652	0	0	0.0484576	0
PCDHGC5	0	0	0	0	0	0	0	0
PCED1A	18.31181	20.37153	19.1548	17.188025	21.0001	17.77089	15.30939	14.858751
PCED1B	0.0824002	0.5944709	0.918869	0.3967138	0	0.271193	0.248042	0.362616
PCF11	11.360211	13.49829	15.8712	13.62363	16.92738	10.89243	17.25518	16.552164
PCGF1	2.42499	2.58485	2.94858	2.63497	3.31246	2.36842	3.60749	2.81761
PCGF2	58.159892	41.510065	52.331223626352	44.5887834	58.116453	43.873700306584	45.220316	39.56715
PCGF3	13.95534	17.60166	15.04624	18.08039	16.969292	16.86217	19.423131	13.774639
PCGF5	17.88721	21.14375	20.53297	21.37196	17.25678	18.39633	15.9071078	18.5758444
PCGF6	8.20952	8.46129	7.57223	6.848182	5.431317	12.6976	4.82086	7.12717
PCID2	24.686928	22.554888	23.462585	23.237506	23.12907	21.4882	22.1754653942	24.491806
PCIF1	33.95536	29.82389	37.25005	27.75556	43.3159	31.06363	28.47622	26.44385
PCK1	0.131535	0.177077	0.288829	0.24636	0.333746	0.678707	0.394214	0.467983
PCK2	86.15053	75.163534	85.570231	73.049312	79.710462	69.239145	76.323563	71.982529
PCLAF	96.85236	96.26415	88.51841	101.72544	91.11019	94.19842	97.89415	103.64893
PCLO	0	0.0286218	0.05272889	0.0154531	0	0.00935921	0	0.0210803
PCM1	82.6144295709229	85.036787	96.83029	91.088137	84.031874	93.02204	82.47761	95.408501
PCMT1	134.881034	135.304726	133.39061	141.48636	146.128228	142.830175	139.54046	145.493489
PCMTD1	7.865205	11.97805628	7.740954	10.4500431	9.99439552	5.421959	9.286517	10.2151910003105
PCMTD2	12.134613	20.693347	16.931669	15.633596	13.97189	18.254319	14.527472	17.839224
PCNA	294.90513	318.70702	297.11366	297.12011	319.0907	304.59923	347.31049	332.607
PCNP	56.7338	61.23128	48.18022	49.26382	53.8191	47.9455	47.5134055	53.23419
PCNT	3.87146	3.19466	3.29264	3.84577	2.20098	2.46995	2.97396	2.1814
PCNX1	9.66705	10.824535	12.00747	14.09044	12.51689	10.33012	10.57179	10.957825
PCNX2	0.1913093	0.0213673	0.0212653	0.0409912	0	0	0.0686188	0.0232213
PCNX3	14.1883	12.6991	14.9843	14.449	14.5421	13.1213	12.2266	11.935
PCNX4	13.172231	15.411806	18.517842	18.06989	16.704084	16.853605	14.184414	16.963152
PCOLCE	5.39619	5.28327	4.73071	5.12585	8.06844	8.30482	6.08762	5.61192
PCOLCE2	0.816775	0.73226	0.926623	0.69107	2.66635	2.325776	1.526775	1.799353
PCP2	0	0	0	0	0	0	0	0.49221
PCP4	0	0	0	0	0	0	0	0
PCP4L1	0.112395	0.42224	0.259093	0	0	0.13074	0.103582	0.0989535
PCSK1	0	0.0567353	0	0.0358801	0	0	0	0
PCSK1N	14.0254	15.1507	16.0167	12.1951	10.5479	12.8565	8.41618	4.59706
PCSK2	0	0	0	0	0	0	0	0
PCSK4	1.12029	0.881773	1.8378	0.497234	2.183059	0.996211	0.846384	1.352132
PCSK5	4.2322455	4.9784447	4.8598955	5.321657	4.28044	4.266336	5.2466258	4.3659277
PCSK6	47.431676148859	46.648405	47.034939	45.655916166	50.655119	47.442591	51.28211	30.6966277
PCSK7	14.15414	11.43638	13.44373	13.04216	14.60664	11.75934	11.87591	10.83792
PCSK9	11.2505	12.4518	10.7237	13.522	14.1868	17.385	11.4674	11.7267
PCTP	27.04343	27.00253	23.97402	27.894563	22.89674	27.4887	24.866299	28.79193
PCYOX1	48.95647	60.50708	50.516954	51.9792663	55.77996	53.92907043	52.87939	53.74708
PCYOX1L	1.22138	0	0	0	0	1.00356	0	0
PCYT1A	32.3618859	33.84906	34.496397	36.556707	35.897876	41.73748	35.783753	38.671715
PCYT1B	7.72139	12.11033	10.90201	12.356586	8.42077	11.55321	7.45537	12.678068
PCYT2	104.58723	92.368181167626	109.533545	93.466106	94.679037	101.64428	90.2439652669098	79.837374
PDAP1	25.8347	28.7613	27.0941	26.0209	26.612	24.9114	27.0199	25.8317
PDC	0	0	0	0	0	0	0.130743	0
PDCD1	0.0714323	0.13449	0.123257	0.046213	0.181601	0	0.170759	0
PDCD10	43.21757	52.755103	47.30579	44.485975467	44.458266	46.21074	47.8957622	56.628539
